Alexandra,Sanchez,Mexico,45,6450000,+1-284-059-5845x533,5.3
Michael,Williams,Uruguay,27,9110000,7083201911,2.4
Glen,Petersen,Dominica,43,2180000,(850)946-7093,3.4
Rodney,Colon,Honduras,17,6270000,+1-137-056-8008x512,4.1
Mark,Austin,China,18,8730000,001-865-119-1422x203,3.4
Robert,Middleton,Holy See (Vatican City State),17,690000,137.389.7725x4604,7.7
Michelle,Moore,Nigeria,35,9790000,781-394-0782,9.4
Jonathan,Cherry,Saint Vincent and the Grenadines,20,1900000,472-577-9022x9296,9.8
Sarah,Johnson,Svalbard & Jan Mayen Islands,24,2360000,960-095-2583x90601,5.4
Scott,Wright,Cyprus,37,4420000,(647)649-8130,5.6
Joyce,Li,Cambodia,37,1150000,+1-329-596-1017x4177,8.4
Elizabeth,Ramirez,Finland,27,8400000,+1-855-181-8995x6089,7.6
Sharon,Martin,Peru,42,1030000,(927)131-4374,3.3
Jesse,Adams,Guam,42,8130000,001-788-713-0946x6411,2.0
Misty,Turner,Haiti,16,2510000,3635658612,8.3
Justin,Roman,Martinique,25,2560000,001-706-089-1450x354,2.5
Lauren,Sherman,Korea,42,9460000,001-896-021-7431x84598,9.0
William,Bennett,Bouvet Island (Bouvetoya),23,9550000,001-851-289-5670x2130,9.4
Mary,Garza,Turks and Caicos Islands,33,4980000,635-451-4648,9.8
Jonathan,Young,Cuba,27,180000,001-932-286-1246x138,3.9
Brandon,Warner,Gabon,25,6550000,(727)541-9514x35256,5.5
Michael,Thompson,Cameroon,43,6430000,(244)267-6739x1193,8.3
Elaine,Brown,New Zealand,19,8830000,554.320.5522x262,2.2
Alicia,Boone,El Salvador,41,8630000,+1-399-949-1387x697,8.0
Christopher,Lane,Dominica,39,7140000,+1-482-354-6714x667,8.7
Cassandra,Patel,Sierra Leone,32,1440000,6410140674,3.7
Sonya,Phillips,Myanmar,21,470000,001-231-904-2367,6.1
Jennifer,Poole,Turkey,21,5370000,+1-363-394-0320,5.7
Madison,Edwards,Jordan,38,7400000,+1-990-416-4972x048,6.2
Bradley,Jones,Vietnam,28,2850000,217.085.3188,1.8
Diane,Gallagher,Gabon,18,5500000,(933)864-7287,8.3
Craig,Hardy,Netherlands Antilles,42,1640000,316-831-4957x90815,9.4
Johnathan,Watts,United States of America,19,7460000,531.966.0519x23081,2.0
Douglas,Chung,Saudi Arabia,18,1590000,+1-612-294-0286,2.7
Amanda,Walker,Lesotho,33,7010000,001-912-080-6359x6518,5.9
Samantha,Wade,Azerbaijan,32,6510000,645.200.6910x92675,2.8
Sheila,Carson,Saint Pierre and Miquelon,33,4490000,(000)636-6823x4854,2.8
Lori,Ryan,Haiti,27,4070000,079-465-0894x73714,7.0
Stacy,Peck,Switzerland,44,5290000,277.885.1591,9.9
Kyle,Smith,French Guiana,35,6290000,9054600235,8.7
Victor,Lewis,Israel,44,9370000,1710082415,6.6
Wendy,Todd,Lithuania,42,2130000,234-907-6217,7.7
Alexis,Norman,Tuvalu,38,2440000,245-275-1617x91964,2.1
Eric,Hernandez,Montenegro,41,1910000,464.327.7034,5.8
Austin,Juarez,Spain,42,8500000,001-113-142-1486,4.1
Kelsey,Thompson,Cook Islands,31,1310000,797.464.2033,2.4
Brent,Patterson,United Kingdom,30,4460000,001-929-967-6044x005,2.1
Kimberly,Rodriguez,Hong Kong,37,9180000,001-493-955-0755x801,1.3
Christine,Fields,Australia,34,3940000,1686248365,2.4
John,Ashley,Cuba,29,890000,103-681-6478x46950,7.1
Jennifer,Ross,Korea,31,2550000,+1-372-603-7070,7.6
Bryan,Thomas,Lesotho,34,4020000,837-649-2773,7.1
Ashley,Thompson,Malawi,17,6090000,058-005-3377x145,1.4
Cory,Wright,Lebanon,20,660000,373-727-3557,7.5
Julie,Lucas,Ireland,16,190000,(170)033-8822x61737,3.1
Patrick,Garrett,Cameroon,38,5370000,034.369.5710,2.4
Dean,Bray,Grenada,42,4720000,092-587-7807x83156,3.6
Eddie,Holmes,South Africa,39,2570000,001-090-363-9483,4.9
Bobby,Gutierrez,Antigua and Barbuda,38,1090000,137-291-6674,8.3
Shaun,Brown,El Salvador,32,3110000,001-064-936-5902,8.1
Tammy,Watkins,Guadeloupe,29,6330000,+1-866-175-7169,4.5
Amy,Patrick,British Virgin Islands,19,5850000,001-356-680-4046x5434,7.8
Jeffery,Castillo,Vanuatu,38,7770000,3911659035,5.1
Jacqueline,Alvarez,Tokelau,31,3860000,+1-875-553-7009x149,5.1
Patricia,Sanders,Saudi Arabia,44,8770000,001-953-709-5450,7.7
Joshua,Garcia,Bhutan,32,9190000,924.876.0665x1301,9.0
Diane,Campos,Iraq,37,5900000,883.116.6535x80876,6.2
Christian,Bishop,Liberia,38,3250000,(094)081-1043x0057,2.0
Melissa,Clark,Italy,22,2480000,(640)302-8135,8.9
Laura,King,Svalbard & Jan Mayen Islands,27,7890000,755.137.7675x4804,9.1
Edwin,Bradley,Tonga,26,4690000,624.711.0774,3.2
Andrew,Stephens,Jamaica,21,7670000,246.305.6003x362,2.2
Kaitlyn,Watkins,Fiji,43,3370000,001-028-465-7130x313,7.0
Robert,Arnold,American Samoa,17,5030000,001-397-316-8524x54679,1.8
Jennifer,Wood,Denmark,21,4550000,001-355-129-6195x8978,2.6
Terri,Mosley,Mongolia,27,430000,+1-436-101-6537,8.2
Michael,Beard,Micronesia,32,6980000,284-127-3970,9.9
Paula,Howell,Gibraltar,16,6340000,+1-785-258-2199,8.6
Megan,Heath,Cocos (Keeling) Islands,42,8910000,001-909-656-5024x83286,9.7
Faith,Mccullough,Finland,21,8480000,001-144-864-6221x689,4.8
David,Day,Lithuania,37,6810000,662.554.4283x694,4.5
Rebecca,Espinoza,Timor-Leste,45,6780000,090-110-9222x119,1.9
Daniel,Lewis,Jamaica,33,1150000,(152)234-9105,7.0
Kayla,Olson,Algeria,36,9690000,037-589-8890,8.0
Justin,Peters,Greenland,27,3260000,(549)530-4182x719,6.5
Amanda,Anderson,Heard Island and McDonald Islands,22,8630000,951-752-6295x211,7.6
Darren,Martinez,Korea,24,5130000,001-276-328-8686x0939,1.0
Samantha,Gonzalez,Morocco,22,7250000,819.632.8751x963,8.3
Joseph,Yu,Moldova,22,4870000,358.542.0567,6.9
Joshua,Vega,Zimbabwe,25,5750000,(408)658-6534x0045,9.6
Leroy,Myers,Hungary,40,6820000,050.969.3970x448,2.1
Carrie,Landry,Somalia,28,8540000,(873)887-8814,7.9
Anthony,Baker,Bhutan,28,7190000,870-595-0951,5.2
Stephanie,Reed,El Salvador,26,1780000,001-317-266-1055,3.1
Justin,Diaz,Macedonia,21,6700000,+1-290-154-4763x445,5.4
Amy,Berry,Algeria,21,7550000,+1-311-597-1838x0392,9.2
Aaron,Anderson,Chile,30,5050000,470.382.8544,8.7
Joshua,Pollard,Romania,24,3880000,(561)738-0608,9.5
Ronald,Moon,Kyrgyz Republic,34,4410000,4114728224,8.7
John,Barrera,Samoa,36,4400000,(613)783-4390,1.1
William,Blake,Croatia,16,6180000,646.259.3402,2.1
Justin,Cabrera,Saint Barthelemy,40,5300000,039.987.9651x0428,9.4
Jeffrey,Shaw,Italy,45,7230000,528.980.1036,7.8
Anthony,Mcbride,Austria,45,1860000,671-938-1403x28091,7.4
Danny,Smith,Costa Rica,28,1860000,743.852.5874,7.2
Deborah,Hernandez,Morocco,18,7410000,210.363.6724,6.1
Tara,Miller,Monaco,24,6430000,+1-594-993-1081x07610,5.6
Justin,Tyler,Argentina,26,1700000,001-561-087-0595x08572,2.4
Danielle,Franco,Mayotte,37,1300000,001-551-839-7361x650,3.0
Gary,Snyder,Pakistan,43,5770000,001-171-647-7799,4.1
Alejandro,Thornton,Korea,39,8840000,001-979-774-4281x1761,8.1
Stephanie,Bender,Kiribati,31,4220000,+1-546-781-0919,3.1
Bradley,Jacobs,French Guiana,23,6140000,444-769-9270x978,4.8
Victoria,Chapman,Tonga,28,2340000,624-072-1377,9.0
Nicole,Roberts,Greece,32,6710000,233.129.1345x98739,4.5
Karen,Thompson,Cape Verde,27,980000,854-378-5054x2744,5.4
Angela,Landry,Namibia,37,5900000,601-249-6995,3.6
Jason,Martinez,Congo,18,5540000,860-559-3067x10753,5.5
Shawn,Davis,Lebanon,18,7340000,124-806-0013,3.5
Katherine,Lee,Niger,44,3350000,+1-167-082-3763,9.2
Julie,Woods,Rwanda,38,2660000,(246)186-3260x38345,3.4
Amy,Townsend,Cyprus,24,3390000,097.374.0658x802,8.6
Leslie,Thomas,Heard Island and McDonald Islands,38,800000,571.234.1245x68416,7.1
Timothy,Lopez,Samoa,28,6970000,242-152-6313,3.5
Lisa,Berger,Nepal,28,9550000,+1-123-446-9265x9976,6.7
Debra,Herrera,Cocos (Keeling) Islands,45,570000,001-535-768-6728x548,1.7
Angela,Curtis,South Africa,33,9270000,5100723281,1.3
Leslie,Martin,Angola,26,5650000,001-280-289-9890,8.7
Tiffany,Garrett,Dominican Republic,26,9120000,(056)964-4874,9.8
Scott,Mccarty,Tajikistan,35,9140000,8005891170,6.5
Carol,Navarro,Heard Island and McDonald Islands,33,1360000,001-071-208-3365x103,9.8
Daniel,Carr,Belgium,17,6000000,(713)485-3233,1.1
Daniel,Mcdaniel,Isle of Man,31,3240000,521-135-2375x847,8.3
David,Martin,Central African Republic,16,2600000,+1-731-333-7491x25358,4.6
Veronica,Young,Dominican Republic,31,2380000,4246866434,6.6
Robert,King,Bangladesh,39,2220000,+1-587-054-0158x90531,3.8
Kimberly,Montgomery,Guadeloupe,29,6610000,001-537-779-0203x540,8.2
Maria,Miller,Saint Martin,44,120000,2645746582,4.3
Michael,Johnson,United Arab Emirates,44,4140000,+1-983-309-3366x44209,9.9
Lorraine,Weber,Somalia,37,4140000,+1-577-564-8891,5.1
Matthew,David,South Georgia and the South Sandwich Islands,34,3590000,245-857-8583x80062,6.1
David,Sims,Oman,35,2390000,329-894-3364x882,7.3
Tracy,Hill,Croatia,29,1750000,950-949-6715x6972,10.0
Robert,Murray,Senegal,22,4970000,0966958750,3.4
Andrew,Wilson,Solomon Islands,18,7540000,067.630.3976,4.8
Kelly,Adams,Ethiopia,32,9400000,8134739922,7.3
Cynthia,Hamilton,Bouvet Island (Bouvetoya),35,3390000,508.490.3983x357,2.8
Paul,Byrd,Guyana,38,3100000,(981)780-7503x89162,5.0
Tammy,Cox,Ukraine,27,2050000,001-679-245-6657x33723,2.4
Andrea,Woods,Ireland,27,5070000,641.471.2495,6.8
Kimberly,Maldonado,Christmas Island,33,1980000,+1-883-717-2980x154,9.1
Megan,Smith,Central African Republic,41,8970000,310-276-3956x6925,4.8
Jerry,Harris,Germany,16,3130000,(829)906-9415,6.7
Danny,Smith,Estonia,31,9930000,(721)928-6835x028,5.4
Joseph,Campbell,San Marino,44,1880000,894-583-9814x514,3.4
Mitchell,Levine,Uruguay,18,7680000,+1-583-740-4538x41038,3.1
Dillon,Mann,Western Sahara,23,9410000,8322019419,5.0
Tammy,Smith,Bahamas,20,5800000,357.984.1525x669,2.1
Brandon,Warner,Bahrain,37,8300000,001-182-877-4292x1075,9.3
Lisa,Schultz,Sudan,38,1000000,001-234-150-9310x82669,2.2
Jill,Walker,Senegal,27,5730000,(798)921-0223x96196,6.8
Julie,Clayton,Cameroon,41,6010000,+1-274-883-2474x93996,3.4
Miguel,Walls,Taiwan,42,4140000,735-035-5933,4.0
Ariel,Allen,Mayotte,32,8430000,+1-454-596-5791x32607,9.9
Jason,Taylor,Gambia,38,4430000,(637)257-4719x583,2.4
Victoria,Valentine,United States Virgin Islands,38,960000,768-490-2377x0717,7.6
Timothy,Ford,Puerto Rico,27,1820000,605-846-1840x9899,2.4
Veronica,Taylor,Western Sahara,24,8350000,001-305-429-5138x8098,9.8
Nicole,Davis,Malaysia,41,6170000,557.054.8847x8112,4.8
Holly,Mathis,Belize,16,8320000,551.166.0533,5.7
Sarah,Thomas,Luxembourg,20,3440000,+1-077-989-5513x747,9.3
Toni,Ortiz,Bermuda,18,5180000,352.568.9928x0341,9.0
Ryan,Sampson,Mayotte,20,1190000,818-543-0925,9.2
Jessica,Allen,Tanzania,33,350000,001-777-659-4226x7033,6.3
Brandon,Alexander,Colombia,30,3810000,001-330-688-7833x72626,2.5
Renee,Walker,Singapore,27,9350000,129.504.0708,9.2
Olivia,Baker,Bulgaria,25,4170000,(896)535-5740,6.0
Derrick,Smith,Malta,33,9330000,001-857-984-2335,1.6
Michael,Carson,Tuvalu,22,9850000,(362)994-4895x8945,7.6
Joseph,Lester,Oman,31,7910000,(847)164-4090,6.7
Kaitlin,Meza,Brazil,32,2640000,+1-394-331-7412x31897,5.3
Michelle,Knapp,Greece,33,3870000,(993)471-4862x3163,1.4
Jessica,Henderson,Gambia,24,3720000,(275)914-7079,6.8
Priscilla,Smith,Nepal,25,9650000,+1-207-971-6790x1892,1.3
Erica,Webb,Saint Helena,40,3650000,4389498062,6.3
Brianna,Mullins,Palau,45,2680000,(269)574-3731x8812,9.7
Mike,Craig,Svalbard & Jan Mayen Islands,37,7240000,056-368-8606,6.2
Tristan,Walker,India,38,3590000,835.414.1113x231,9.4
Wendy,Mendez,Kazakhstan,42,3000000,+1-507-794-5462x176,3.4
Jacob,Hicks,Liechtenstein,18,3500000,+1-931-726-2480x671,5.1
Jared,Diaz,Gibraltar,32,3280000,+1-706-375-0182x33695,7.8
Jeanette,Nelson,Hungary,42,5250000,(437)934-6810,2.7
Brittany,Morris,Bhutan,43,6020000,163.011.0092,2.6
Ronald,Wilson,Heard Island and McDonald Islands,32,9880000,001-909-926-7176x319,5.4
Richard,Maldonado,Samoa,25,7650000,(568)239-2821x6638,1.8
Christina,Medina,Morocco,35,9090000,+1-135-621-4313x184,8.4
Jessica,Silva,Albania,34,4160000,(983)146-4852x26030,9.9
Kenneth,Clark,Chile,44,1650000,930.447.6833x0069,2.3
Andrew,Wallace,Korea,17,5420000,+1-777-153-0334x8363,4.0
Catherine,Lopez,Mali,22,7260000,123-515-1342,3.3
Lisa,Thompson,Iran,25,9360000,001-396-358-9284x2829,5.3
Anthony,Hernandez,United States Virgin Islands,20,380000,+1-621-891-0540,6.3
Peggy,Shah,Swaziland,17,680000,290-632-6009x095,4.6
Charles,Graham,British Indian Ocean Territory (Chagos Archipelago),23,1090000,715-338-5088,8.4
Aaron,Joyce,Nepal,35,2010000,976.115.4827x702,1.3
Courtney,Flynn,Slovakia (Slovak Republic),31,9080000,+1-658-141-4221,4.8
Michael,Ramirez,Peru,43,4370000,001-881-529-8458x85104,6.2
Cristina,Alvarez,Namibia,45,3960000,949-178-9876x158,5.9
Adam,Cox,Kazakhstan,33,8470000,960-596-4286x36391,7.6
Laura,Schmidt,Mali,22,9630000,8907901682,2.2
Karen,Allen,Cape Verde,30,1270000,546-486-3005,7.4
Kathryn,Wright,United Kingdom,44,3340000,001-060-930-5410x4913,9.0
Karen,Palmer,Burundi,17,1470000,278.010.3364x75570,9.9
Cathy,Rodriguez,Jordan,31,1940000,+1-477-090-8844x81562,1.5
Alison,Paul,Guinea-Bissau,45,1730000,001-894-822-0900x61869,1.4
Rebecca,Clark,Kenya,44,360000,(511)336-4709,6.7
Kathy,Cooper,Brazil,29,7110000,832.287.7310x011,9.8
Joseph,Smith,Portugal,45,1270000,874.169.0764,8.9
James,Ashley,Guyana,32,9430000,196-424-9215,7.1
Melissa,Pham,Namibia,30,9100000,+1-624-761-1647,5.5
Patrick,Smith,Italy,18,4520000,141.962.5916,3.6
Martha,Welch,Mali,41,9050000,6341691177,5.8
Steven,Smith,Ukraine,30,4650000,(827)060-8072x3889,5.3
Tyrone,Moody,Romania,22,6080000,499.403.0524,6.3
Olivia,House,Angola,18,2760000,(502)081-5928x17663,8.4
Adam,Smith,United Arab Emirates,27,5570000,873.287.2518x90527,2.5
Tamara,Swanson,Central African Republic,38,4690000,001-859-183-9726,5.7
Miguel,Contreras,Saint Lucia,31,3420000,511-012-0591x441,9.3
James,Moore,Andorra,44,8400000,(634)180-9084,5.4
Noah,Hayes,Croatia,21,2630000,+1-894-302-3571x2394,9.3
Russell,Cole,Senegal,36,8740000,678-340-4768x1221,4.9
Thomas,Williams,Kyrgyz Republic,26,9170000,175.145.7338x79974,4.7
Tracy,Barrett,Guatemala,43,7020000,893.978.1865,5.8
Noah,Jennings,Andorra,17,2000000,+1-611-016-0683x345,1.6
Benjamin,Harris,Argentina,41,6190000,+1-783-970-6552x927,3.7
Karen,Summers,Afghanistan,17,8360000,(078)031-1838,5.3
Molly,Russell,Ireland,20,3450000,339.944.7681x9457,2.9
Patricia,Parker,British Virgin Islands,35,7090000,4424083388,4.1
Jennifer,Clark,Albania,20,2400000,635-640-5928x09156,5.5
Cindy,Moss,Nigeria,30,5740000,(445)241-8420,9.0
Kimberly,Bright,Puerto Rico,43,2560000,082-827-1278x2771,4.4
Traci,Love,Azerbaijan,21,320000,696.367.2426x0340,3.8
Jennifer,Parker,Japan,36,340000,001-161-429-5715x9344,7.8
Thomas,Jones,Greece,45,2560000,658-734-9154x7616,4.2
Samantha,Murray,Slovenia,18,1500000,(624)103-5323,3.3
Bonnie,Collins,United Kingdom,34,1490000,001-188-964-2416x3441,2.7
Joshua,Contreras,Iceland,36,6260000,151-666-2462x04446,8.8
Brent,Reyes,Paraguay,25,4870000,(322)849-2086x1151,4.6
Christina,Johnson,Cameroon,44,4690000,001-695-256-1868x9440,4.7
Brian,Hall,Bolivia,17,5590000,040-366-5557x104,5.2
Jill,Chambers,Liechtenstein,41,8640000,124-834-2116x9472,6.0
James,Foster,British Virgin Islands,22,6540000,+1-865-770-4552,9.0
Robert,Fisher,Lao People's Democratic Republic,39,2980000,258-695-9015x035,8.0
Tyler,Navarro,Eritrea,24,6710000,(440)668-1772,6.9
Desiree,Massey,Burkina Faso,39,1650000,(158)610-1539x40166,5.2
Timothy,Rogers,Palau,44,3720000,526.671.1876x47486,7.9
Sarah,Wong,British Indian Ocean Territory (Chagos Archipelago),23,1910000,079-409-4189x2585,8.3
Gary,Hernandez,Comoros,41,1580000,(401)323-3795x6288,8.5
Vicki,White,Ghana,41,1450000,+1-162-475-4211x267,3.8
Karen,Tucker,Congo,31,3950000,051.505.0975,6.8
Michael,Proctor,Burkina Faso,45,9320000,712-764-7380x339,1.1
Julia,Hughes,Saint Helena,19,2240000,923-074-7821x96754,4.7
Barbara,Shields,Costa Rica,36,7730000,+1-492-928-0863x83646,9.3
Molly,Carter,Saint Martin,20,2300000,(403)217-7768,2.4
Richard,Wilson,United States Virgin Islands,41,3320000,600.510.2251,4.7
Jordan,Mcclure,Denmark,27,6880000,343.240.3937x3944,4.9
Steven,Stewart,Honduras,40,650000,001-646-648-7670x62995,8.6
Rachel,Morrison,Papua New Guinea,37,10000000,(195)223-8714,9.0
Heather,Wagner,Czech Republic,38,6970000,565.245.3861x7845,2.7
Joshua,Mitchell,Saint Martin,37,4600000,+1-892-990-5465,9.7
Michael,Brown,Czech Republic,23,6730000,924-777-3440,2.3
Aaron,Miller,Djibouti,43,4020000,469.422.6598x1036,2.3
John,Wilkinson,India,29,7170000,780-716-2822x82404,4.0
Nicholas,Stewart,Congo,31,8290000,699.458.8949,7.2
Jose,Chang,Hong Kong,19,4290000,589.089.9728,3.9
Angela,Morse,Eritrea,35,2260000,(752)744-7561x021,4.9
David,Carter,Gambia,32,4630000,266.731.3742x615,10.0
Steven,Olsen,Jamaica,18,1110000,(721)136-8706,5.6
Brandon,Brown,Colombia,19,6940000,001-929-949-2331x266,8.1
Daniel,Smith,Suriname,16,6420000,164-290-2656,8.8
Christopher,Mccormick,Rwanda,34,6350000,001-493-555-5766x70626,8.4
Rebecca,Dorsey,Guinea-Bissau,32,4590000,(966)122-7790x342,3.9
Stacy,Lee,Croatia,30,8280000,3577957482,8.1
Brooke,Peters,Hong Kong,35,5230000,(195)767-3661,8.7
Keith,Coleman,Guyana,16,9010000,231-244-6526x15306,5.8
Lori,Pittman,Somalia,20,9960000,001-735-872-8815,5.6
Joy,Johnson,Bahamas,20,4580000,853-874-6149x01284,9.2
Vanessa,Wolfe,Algeria,41,3240000,5199950502,6.6
Ashlee,Buchanan,Belize,31,8910000,809-434-0839x51592,9.1
Kathryn,Steele,Burkina Faso,40,2990000,3807944013,5.3
Linda,Key,Central African Republic,32,7110000,+1-189-523-9938x8339,2.2
Louis,Orr,Monaco,16,290000,466-379-5766x49860,7.7
James,Newman,Heard Island and McDonald Islands,20,4290000,522-697-4984,5.1
Michael,Jones,Togo,33,1830000,550-823-6766x1070,4.1
Samantha,Beasley,Benin,17,640000,001-952-787-8653x815,6.2
David,Palmer,Greece,25,9610000,028-802-1624,5.2
Julia,Fuller,Saint Kitts and Nevis,37,7350000,(367)595-9848x48799,7.5
Todd,Raymond,New Caledonia,31,1580000,(183)160-3500,9.2
Kristina,Blevins,Lebanon,22,140000,(058)334-7341,1.8
Brett,Nelson,Norway,23,6590000,(874)373-7265,8.8
Gregory,Martin,United Arab Emirates,34,9220000,(233)403-4702x29736,4.2
Kevin,Garcia,Sierra Leone,28,130000,172.984.6235,1.4
Alicia,Jackson,Croatia,41,3250000,(751)039-0130x401,6.4
Matthew,Harris,Singapore,41,7260000,001-937-499-7079,9.0
Nicole,Sanchez,South Georgia and the South Sandwich Islands,16,1140000,+1-410-127-3949x2105,7.8
Nicholas,Garrison,Cameroon,19,8550000,372.782.7028x55112,4.4
Kelsey,Tyler,Bangladesh,43,4250000,884.047.9651x624,2.2
Dillon,Campbell,Madagascar,44,3720000,+1-164-797-2688x650,7.8
Wendy,Price,United Arab Emirates,44,5470000,+1-512-232-0526,9.5
William,Lowe,Netherlands,44,7170000,001-668-560-3497x101,3.8
Erik,Greene,Cuba,29,500000,765-857-6556x5109,7.1
Deanna,Parks,San Marino,45,3810000,(988)046-8134,5.3
Mary,Ray,Lebanon,30,3540000,(449)379-0545x85253,5.0
Reginald,Lee,Tonga,33,3780000,+1-848-544-7876,6.0
Jennifer,Miller,Nicaragua,26,2430000,202-102-4623x507,9.5
Jessica,Davis,Isle of Man,17,9370000,001-793-560-9619x230,9.3
Carol,Matthews,Pitcairn Islands,17,4010000,365.816.5153x15157,2.5
Barbara,Soto,Fiji,36,5480000,694.426.1554x9566,7.6
Matthew,York,Western Sahara,26,2540000,5301586043,5.5
Michael,Morales,Bahrain,29,3660000,683-345-3673,6.1
Susan,Glover,Turks and Caicos Islands,44,1010000,(873)762-1170x25796,5.3
Tonya,Vasquez,Falkland Islands (Malvinas),36,4500000,646-345-9139,6.8
Melissa,Parker,Panama,24,8710000,(855)348-2296,1.6
Christine,Smith,Canada,39,5010000,772.808.4585,2.5
Linda,Holmes,Cambodia,39,9990000,151.982.1660x76108,5.9
Denise,Young,French Polynesia,20,7590000,4861207838,9.0
Karen,Wright,Micronesia,19,9450000,516.725.8752x0603,6.5
Kelsey,Johnson,Antarctica (the territory South of 60 deg S),22,6900000,+1-406-967-2445x87635,1.6
Adam,Murphy,Eritrea,29,8770000,7716168201,5.4
Elizabeth,Mcmahon,Paraguay,45,4350000,(523)095-8123,8.3
Joseph,Smith,Eritrea,39,5840000,196-157-8027x2969,2.3
Cassandra,Young,Iran,44,6290000,+1-633-835-6728x592,2.3
Nathan,Tran,Marshall Islands,33,4640000,(799)520-4602x0599,8.3
Johnny,Armstrong,Kyrgyz Republic,28,4600000,012-582-1090x2257,2.2
Kathryn,Carr,Cook Islands,16,5870000,(624)052-4681x26164,5.8
Megan,Knox,Guyana,40,2970000,(252)079-6751x794,6.1
Manuel,Mendoza,Lao People's Democratic Republic,38,2700000,(847)936-3350,2.3
Adam,Maddox,Ecuador,29,4880000,8040395011,6.3
Julie,Carr,United States Minor Outlying Islands,42,9850000,(826)475-4238x746,4.1
Daniel,Rodriguez,Fiji,35,3330000,+1-606-529-0257x536,3.2
Stephen,Carey,Iraq,35,3400000,(005)361-9992x188,6.9
Christopher,Dyer,Uzbekistan,41,3920000,001-594-902-2327,5.8
Cynthia,Walker,Iraq,36,480000,709-856-6483,9.2
Melissa,Johnson,Azerbaijan,34,2270000,031-415-8845x52050,5.8
Jennifer,Fox,Norfolk Island,43,270000,769-648-5530x742,8.5
Amanda,Warren,Norway,33,6190000,5179512743,4.7
Lisa,Mcclain,Austria,17,2410000,001-450-576-8216x019,3.0
Christine,Scott,Greenland,40,180000,595-853-9474x243,2.9
Jerry,Michael,Mali,16,7220000,+1-316-149-7704x22477,2.0
Elizabeth,Martin,Puerto Rico,42,4280000,+1-546-721-7404x980,7.3
Stephen,Blackwell,Antarctica (the territory South of 60 deg S),28,8050000,(274)186-8905x552,10.0
Vincent,Martinez,Mali,28,5910000,(938)415-2268,8.8
Barbara,Stevens,Congo,24,2230000,001-548-726-3968x568,5.9
Hayden,Fleming,Netherlands,43,3150000,001-698-840-1020x79807,8.2
Tina,Hickman,Northern Mariana Islands,37,2710000,972.580.2661,9.5
Ashley,Tapia,India,31,5530000,500-824-6221x47626,9.4
Robert,Robertson,Malaysia,23,4070000,919-218-0403,4.6
Caleb,Thompson,Nigeria,45,1090000,(762)455-4501,3.8
Tracie,Cardenas,Kuwait,20,1110000,+1-469-177-2387,9.1
Dawn,Green,Marshall Islands,36,2640000,(849)428-4426x139,3.7
Adam,Smith,Malawi,42,7790000,+1-050-392-1186,1.9
Catherine,Espinoza,Cape Verde,33,2840000,2435185563,1.7
Kendra,King,Samoa,19,6950000,(322)226-4712x2270,9.8
Elizabeth,Gomez,Chile,26,7000000,165-604-6481x116,7.5
Melissa,Cox,Mozambique,36,2890000,764-850-4629x2569,3.5
Devin,Brown,Armenia,44,1610000,(331)661-6347x1480,2.6
Tracy,Thompson,Holy See (Vatican City State),35,6100000,042.613.7836x93587,6.4
Linda,Barrett,Dominican Republic,17,3390000,696.414.9162x7454,2.5
Michael,Perez,Armenia,36,6060000,001-131-428-4416x04882,6.5
Douglas,Roberts,Angola,20,1610000,519-937-0599x8500,10.0
David,Rodriguez,Serbia,18,7320000,001-850-880-4948,2.3
Chelsea,Gutierrez,Guam,37,6240000,193-689-8085,4.1
Diana,Mcgee,Trinidad and Tobago,27,8350000,+1-025-476-4686,5.6
James,Henderson,Iran,45,5520000,821-662-9766x7944,3.5
Louis,Baker,Equatorial Guinea,34,9970000,001-268-538-7107,8.0
Gerald,Saunders,Belize,24,1000000,631-303-1707x026,4.7
Caitlin,Prince,Brazil,24,3190000,(578)234-9841,6.8
Patrick,Rush,Saint Lucia,23,2390000,(453)227-8901,6.5
George,Lowe,Netherlands,24,8460000,+1-108-448-0088x85427,8.2
Tara,York,Niger,24,6070000,3397356533,7.4
Kendra,Jimenez,French Polynesia,39,2200000,940-742-1344x098,2.2
Karen,Martinez,Kuwait,20,650000,+1-427-842-9294x9902,3.5
Christopher,Campbell,Moldova,43,3870000,+1-243-908-6618x571,6.8
Miranda,Yang,Djibouti,29,3120000,(814)216-2440x7320,5.3
Jodi,Mitchell,Finland,39,4390000,(624)252-4346,1.6
Brandon,Hill,Bahrain,45,930000,(190)361-5443x9790,7.1
Kevin,Richardson,Rwanda,18,6470000,506.521.3738x48700,6.4
Jessica,Sutton,Wallis and Futuna,38,8100000,(293)744-0498x86792,1.5
Alexandra,Gay,Dominica,45,1920000,001-719-309-7081x8518,6.4
Cameron,Villa,Oman,37,9980000,054-635-1008x07641,9.7
Veronica,Saunders,Peru,33,4600000,910-174-8515x8763,9.8
Dana,Thompson,Peru,43,9850000,2398108078,2.3
William,Scott,Malaysia,33,9590000,9872668397,7.0
Shelby,Preston,Nepal,39,8810000,(006)119-8282,9.9
Jessica,Campbell,Albania,37,6170000,(490)936-4173x63847,4.8
Dalton,Mills,Thailand,18,2430000,+1-609-972-7534x0951,3.6
Matthew,Hernandez,Turkmenistan,21,4520000,001-951-457-6796,3.5
Michelle,Johnston,Albania,23,520000,(342)202-9807,8.0
